SIM CODE  	DATE      	NO3            	NO3            	NO3            	NO3            	NO3            	NO3            	NO3            	NO3            	NO3            		NH4            	NH4            	NH4            	NH4            	NH4            	NH4            	NH4            	NH4            	NH4            		FACTOR COMP.   	FACTOR COMP.   	FACTOR COMP.   	FACTOR COMP.   	FACTOR COMP.   	FACTOR COMP.   	FACTOR COMP.   	FACTOR COMP.   	FACTOR COMP.   		STAND. RESID. C	FLAT RESID. C  	MANURE RESID. C	RESIDUE C      	RESIDUE C      	RESIDUE C      	RESIDUE C      	RESIDUE C      	RESIDUE C      	RESIDUE C      	RESIDUE C      	RESIDUE C      		STAND. RESID. C:N	FLAT RESID. C:N	MANURE RESID. C:N	RESIDUE C:N    	RESIDUE C:N    	RESIDUE C:N    	RESIDUE C:N    	RESIDUE C:N    	RESIDUE C:N    	RESIDUE C:N    	RESIDUE C:N    	RESIDUE C:N    		MIC C          	MIC C          	MIC C          	MIC C          	MIC C          	MIC C          	MIC C          	MIC C          	MIC C          		MIC C:N        	MIC C:N        	MIC C:N        	MIC C:N        	MIC C:N        	MIC C:N        	MIC C:N        	MIC C:N        	MIC C:N        		SOIL ORG C     	SOIL ORG C     	SOIL ORG C     	SOIL ORG C     	SOIL ORG C     	SOIL ORG C     	SOIL ORG C     	SOIL ORG C     	SOIL ORG C     		SOIL ORG C:N   	SOIL ORG C:N   	SOIL ORG C:N   	SOIL ORG C:N   	SOIL ORG C:N   	SOIL ORG C:N   	SOIL ORG C:N   	SOIL ORG C:N   	SOIL ORG C:N   		WATER CONTENT  	WATER CONTENT  	WATER CONTENT  	WATER CONTENT  	WATER CONTENT  	WATER CONTENT  	WATER CONTENT  	WATER CONTENT  	WATER CONTENT  		THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      		BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   
-         	-         	LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		SURFACE        	SURFACE        	SURFACE        	LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		SURFACE        	SURFACE        	SURFACE        	LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        		LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        
-         	YYYY-MM-DD	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          		mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          	mg/kg          		-/-            	-/-            	-/-            	-/-            	-/-            	-/-            	-/-            	-/-            	-/-            		Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          		g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            		Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          		g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            		Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          		g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            	g:g            		m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          		m              	m              	m              	m              	m              	m              	m              	m              	m              		Mg/m3          	Mg/m3          	Mg/m3          	Mg/m3          	Mg/m3          	Mg/m3          	Mg/m3          	Mg/m3          	Mg/m3          
RenoT0Control	2007-11-10	0.496871       	1.135976       	1.449658       	1.552523       	0.822543       	0.574141       	0.528505       	0.565174       	0.324695       		0.381101       	0.445418       	0.420526       	0.415024       	0.123503       	0.104165       	0.100399       	0.097974       	0.043316       		0.073351       	0.115851       	0.107137       	0.131905       	0.163059       	0.189675       	0.218166       	0.244085       	0.266586       		0.000000       	0.000000       	0.000000       	0.034827       	0.026921       	0.022702       	0.019225       	0.030023       	0.021567       	0.026628       	0.014007       	0.007406       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.850424      	86.844795      	86.854346      	86.858407      	86.859114      	86.865496      	86.881729      	86.889634      	86.895692      		0.032432       	0.033370       	0.032999       	0.032867       	0.130820       	0.116472       	0.213955       	0.189261       	0.171510       		9.390378       	9.413608       	9.404942       	9.400031       	10.059454      	10.021956      	9.975977       	9.921625       	9.998145       		3.886620       	3.889668       	3.890659       	3.892320       	4.274327       	4.272432       	8.987672       	8.984255       	6.377372       		9.995648       	9.995827       	9.995866       	9.995951       	10.000270      	10.000107      	9.999956       	9.999816       	10.000008      		0.102962       	0.185871       	0.237109       	0.240641       	0.266771       	0.267133       	0.261728       	0.261759       	0.206690       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-11	0.505130       	1.144888       	1.459845       	1.562394       	0.821923       	0.574701       	0.530345       	0.568012       	0.325478       		0.378637       	0.444603       	0.419891       	0.414583       	0.123924       	0.104359       	0.100560       	0.098226       	0.043453       		0.127732       	0.158392       	0.194844       	0.180851       	0.175883       	0.186680       	0.210889       	0.238560       	0.261896       		0.000000       	0.000000       	0.000000       	0.034600       	0.026704       	0.022477       	0.019048       	0.029755       	0.021363       	0.026344       	0.013838       	0.007308       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.851355      	86.846014      	86.855761      	86.859679      	86.860344      	86.866746      	86.882981      	86.890949      	86.897065      		0.032473       	0.033407       	0.033035       	0.032891       	0.130855       	0.116489       	0.213945       	0.189213       	0.171498       		9.391413       	9.414456       	9.405779       	9.400574       	10.059511      	10.021991      	9.975957       	9.921532       	9.998128       		3.886551       	3.889600       	3.890584       	3.892252       	4.274327       	4.272429       	8.987658       	8.984233       	6.377369       		9.995644       	9.995822       	9.995861       	9.995947       	10.000271      	10.000107      	9.999955       	9.999816       	10.000008      		0.099924       	0.175504       	0.232603       	0.239278       	0.266274       	0.266994       	0.261684       	0.261747       	0.206686       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-12	0.512716       	1.153869       	1.467682       	1.571571       	0.821356       	0.575327       	0.532205       	0.570815       	0.326259       		0.374214       	0.443643       	0.419473       	0.414197       	0.124326       	0.104551       	0.100722       	0.098476       	0.043586       		0.110390       	0.158772       	0.151011       	0.168296       	0.182975       	0.193910       	0.210564       	0.234590       	0.257307       		0.000000       	0.000000       	0.000000       	0.034404       	0.026489       	0.022305       	0.018886       	0.029479       	0.021153       	0.026063       	0.013673       	0.007213       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.852154      	86.847226      	86.856844      	86.860852      	86.861614      	86.868034      	86.884218      	86.892227      	86.898396      		0.032509       	0.033443       	0.033062       	0.032912       	0.130890       	0.116505       	0.213933       	0.189165       	0.171486       		9.392294       	9.415290       	9.406412       	9.401067       	10.059569      	10.022026      	9.975935       	9.921439       	9.998110       		3.886492       	3.889533       	3.890526       	3.892189       	4.274327       	4.272426       	8.987644       	8.984212       	6.377366       		9.995640       	9.995818       	9.995858       	9.995943       	10.000271      	10.000107      	9.999955       	9.999815       	10.000008      		0.097311       	0.167504       	0.228462       	0.237949       	0.265781       	0.266856       	0.261641       	0.261735       	0.206682       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-13	0.515874       	1.158866       	1.472314       	1.577463       	0.820928       	0.575883       	0.534000       	0.573570       	0.327038       		0.373119       	0.443303       	0.419306       	0.414051       	0.124662       	0.104737       	0.100886       	0.098724       	0.043715       		0.044295       	0.089792       	0.090490       	0.109752       	0.139460       	0.169099       	0.201797       	0.229639       	0.252742       		0.000000       	0.000000       	0.000000       	0.034326       	0.026368       	0.022202       	0.018780       	0.029270       	0.020971       	0.025796       	0.013514       	0.007121       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.852472      	86.847904      	86.857487      	86.861608      	86.862571      	86.869144      	86.885390      	86.893463      	86.899687      		0.032523       	0.033463       	0.033078       	0.032926       	0.130916       	0.116519       	0.213920       	0.189118       	0.171473       		9.392644       	9.415753       	9.406784       	9.401382       	10.059612      	10.022055      	9.975912       	9.921347       	9.998091       		3.886468       	3.889495       	3.890491       	3.892148       	4.274327       	4.272423       	8.987631       	8.984191       	6.377363       		9.995638       	9.995816       	9.995855       	9.995941       	10.000271      	10.000107      	9.999955       	9.999815       	10.000008      		0.095025       	0.161033       	0.225057       	0.237949       	0.265781       	0.266856       	0.261641       	0.261735       	0.206682       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-14	0.519332       	1.163530       	1.477539       	1.583409       	0.820565       	0.576386       	0.535663       	0.576221       	0.327807       		0.370945       	0.442906       	0.419072       	0.413885       	0.124963       	0.104915       	0.101051       	0.098971       	0.043840       		0.044863       	0.083555       	0.101322       	0.110455       	0.125955       	0.149697       	0.186169       	0.220569       	0.246727       		0.000000       	0.000000       	0.000000       	0.034247       	0.026255       	0.022088       	0.018675       	0.029083       	0.020812       	0.025553       	0.013364       	0.007032       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.852793      	86.848532      	86.858204      	86.862365      	86.863428      	86.870118      	86.886460      	86.894637      	86.900931      		0.032537       	0.033481       	0.033096       	0.032940       	0.130939       	0.116531       	0.213908       	0.189071       	0.171460       		9.392996       	9.416179       	9.407197       	9.401693       	10.059649      	10.022080      	9.975890       	9.921257       	9.998072       		3.886444       	3.889459       	3.890452       	3.892107       	4.274327       	4.272421       	8.987619       	8.984170       	6.377361       		9.995637       	9.995814       	9.995853       	9.995938       	10.000271      	10.000107      	9.999955       	9.999814       	10.000008      		0.093000       	0.155630       	0.221474       	0.236652       	0.265292       	0.266717       	0.261597       	0.261723       	0.206679       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-15	0.521535       	1.167011       	1.480968       	1.587933       	0.820267       	0.576851       	0.537206       	0.578743       	0.328561       		0.369218       	0.442609       	0.418939       	0.413781       	0.125226       	0.105083       	0.101214       	0.099214       	0.043961       		0.026733       	0.062485       	0.066914       	0.084483       	0.108873       	0.135391       	0.172120       	0.209620       	0.239210       		0.000000       	0.000000       	0.000000       	0.034200       	0.026172       	0.022013       	0.018595       	0.028922       	0.020669       	0.025330       	0.013222       	0.006947       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.852984      	86.848999      	86.858674      	86.862940      	86.864164      	86.870992      	86.887440      	86.895739      	86.902122      		0.032545       	0.033495       	0.033108       	0.032950       	0.130959       	0.116541       	0.213896       	0.189027       	0.171448       		9.393205       	9.416495       	9.407467       	9.401928       	10.059681      	10.022101      	9.975869       	9.921171       	9.998054       		3.886429       	3.889433       	3.890427       	3.892075       	4.274326       	4.272419       	8.987607       	8.984151       	6.377358       		9.995636       	9.995812       	9.995852       	9.995936       	10.000272      	10.000107      	9.999955       	9.999814       	10.000008      		0.091186       	0.151011       	0.218136       	0.235385       	0.264806       	0.266579       	0.261554       	0.261711       	0.206675       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-16	0.523512       	1.169995       	1.484408       	1.592058       	0.820017       	0.577273       	0.538633       	0.581134       	0.329296       		0.367896       	0.442369       	0.418794       	0.413683       	0.125457       	0.105239       	0.101373       	0.099453       	0.044080       		0.022276       	0.053451       	0.066935       	0.077041       	0.095037       	0.120411       	0.158636       	0.198551       	0.231179       		0.000000       	0.000000       	0.000000       	0.034161       	0.026101       	0.021938       	0.018522       	0.028783       	0.020543       	0.025127       	0.013089       	0.006866       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.853143      	86.849398      	86.859143      	86.863462      	86.864803      	86.871764      	86.888335      	86.896772      	86.903259      		0.032552       	0.033506       	0.033119       	0.032959       	0.130975       	0.116550       	0.213884       	0.188984       	0.171435       		9.393378       	9.416764       	9.407735       	9.402141       	10.059708      	10.022119      	9.975848       	9.921088       	9.998035       		3.886418       	3.889410       	3.890401       	3.892047       	4.274326       	4.272417       	8.987597       	8.984133       	6.377355       		9.995635       	9.995811       	9.995850       	9.995935       	10.000272      	10.000108      	9.999955       	9.999814       	10.000008      		0.089547       	0.146993       	0.215014       	0.234148       	0.264325       	0.266530       	0.261554       	0.261711       	0.206675       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-17	0.524844       	1.172289       	1.486864       	1.595374       	0.819809       	0.577655       	0.539949       	0.583395       	0.330012       		0.366808       	0.442175       	0.418692       	0.413608       	0.125659       	0.105385       	0.101526       	0.099687       	0.044195       		0.013934       	0.041039       	0.047915       	0.062085       	0.082523       	0.107626       	0.145760       	0.187616       	0.223116       		0.000000       	0.000000       	0.000000       	0.034137       	0.026046       	0.021885       	0.018464       	0.028662       	0.020431       	0.024941       	0.012965       	0.006788       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.853242      	86.849702      	86.859477      	86.863881      	86.865355      	86.872449      	86.889150      	86.897738      	86.904343      		0.032557       	0.033515       	0.033128       	0.032967       	0.130990       	0.116558       	0.213873       	0.188943       	0.171422       		9.393487       	9.416969       	9.407925       	9.402310       	10.059732      	10.022135      	9.975828       	9.921009       	9.998016       		3.886410       	3.889393       	3.890383       	3.892024       	4.274326       	4.272415       	8.987587       	8.984116       	6.377353       		9.995635       	9.995810       	9.995849       	9.995933       	10.000272      	10.000108      	9.999955       	9.999813       	10.000008      		0.088056       	0.143447       	0.212085       	0.232939       	0.264206       	0.266530       	0.261554       	0.261711       	0.206675       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-18	0.526028       	1.174260       	1.489232       	1.598348       	0.819632       	0.578003       	0.541162       	0.585532       	0.330708       		0.365833       	0.442001       	0.418586       	0.413537       	0.125838       	0.105519       	0.101674       	0.099914       	0.044307       		0.011485       	0.035158       	0.046111       	0.055699       	0.072577       	0.096388       	0.134069       	0.177162       	0.215205       		0.000000       	0.000000       	0.000000       	0.034117       	0.026000       	0.021833       	0.018412       	0.028557       	0.020331       	0.024772       	0.012849       	0.006714       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.853324      	86.849963      	86.859798      	86.864255      	86.865838      	86.873059      	86.889894      	86.898641      	86.905377      		0.032560       	0.033523       	0.033136       	0.032974       	0.131002       	0.116565       	0.213862       	0.188904       	0.171410       		9.393576       	9.417144       	9.408108       	9.402461       	10.059752      	10.022149      	9.975809       	9.920934       	9.997997       		3.886404       	3.889378       	3.890365       	3.892003       	4.274326       	4.272413       	8.987578       	8.984100       	6.377351       		9.995635       	9.995809       	9.995848       	9.995932       	10.000272      	10.000108      	9.999955       	9.999813       	10.000008      		0.086689       	0.140283       	0.209329       	0.231951       	0.264206       	0.266530       	0.261554       	0.261711       	0.206675       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-19	0.528336       	1.177077       	1.492580       	1.602097       	0.819456       	0.578360       	0.542321       	0.587571       	0.331386       		0.364123       	0.441725       	0.418405       	0.413420       	0.126025       	0.105651       	0.101817       	0.100134       	0.044415       		0.020686       	0.049775       	0.064660       	0.069805       	0.079234       	0.096182       	0.127480       	0.168781       	0.208055       		0.000000       	0.000000       	0.000000       	0.034081       	0.025934       	0.021762       	0.018346       	0.028442       	0.020232       	0.024612       	0.012739       	0.006644       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.853471      	86.850331      	86.860247      	86.864724      	86.866364      	86.873665      	86.890596      	86.899493      	86.906365      		0.032567       	0.033534       	0.033147       	0.032982       	0.131016       	0.116571       	0.213852       	0.188867       	0.171398       		9.393738       	9.417391       	9.408364       	9.402650       	10.059774      	10.022162      	9.975791       	9.920862       	9.997979       		3.886393       	3.889357       	3.890341       	3.891978       	4.274326       	4.272412       	8.987570       	8.984084       	6.377348       		9.995634       	9.995808       	9.995846       	9.995930       	10.000272      	10.000108      	9.999955       	9.999813       	10.000008      		0.085430       	0.137433       	0.206728       	0.230791       	0.263729       	0.266392       	0.261511       	0.261699       	0.206671       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-20	0.531107       	1.180382       	1.496041       	1.606086       	0.819284       	0.578744       	0.543479       	0.589555       	0.332052       		0.362283       	0.441399       	0.418205       	0.413280       	0.126215       	0.105785       	0.101959       	0.100350       	0.044521       		0.023103       	0.057917       	0.066674       	0.074085       	0.085073       	0.100235       	0.126373       	0.163853       	0.202500       		0.000000       	0.000000       	0.000000       	0.034040       	0.025858       	0.021688       	0.018277       	0.028319       	0.020129       	0.024455       	0.012634       	0.006576       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.853635      	86.850759      	86.860709      	86.865219      	86.866926      	86.874294      	86.891288      	86.900314      	86.907317      		0.032574       	0.033546       	0.033158       	0.032991       	0.131030       	0.116578       	0.213841       	0.188830       	0.171386       		9.393917       	9.417678       	9.408625       	9.402848       	10.059797      	10.022175      	9.975772       	9.920791       	9.997961       		3.886381       	3.889333       	3.890316       	3.891950       	4.274326       	4.272410       	8.987561       	8.984069       	6.377346       		9.995633       	9.995806       	9.995845       	9.995929       	10.000272      	10.000108      	9.999955       	9.999812       	10.000008      		0.084264       	0.134845       	0.204267       	0.229656       	0.263256       	0.266255       	0.261467       	0.261687       	0.206667       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-21	0.533398       	1.184114       	1.500002       	1.610454       	0.819121       	0.579152       	0.544653       	0.591520       	0.332712       		0.363453       	0.441001       	0.417954       	0.413105       	0.126407       	0.105919       	0.102099       	0.100561       	0.044624       		0.060834       	0.064881       	0.075906       	0.080800       	0.089488       	0.103264       	0.127160       	0.161585       	0.198616       		0.000000       	0.000000       	0.000000       	0.033934       	0.025772       	0.021604       	0.018202       	0.028191       	0.020024       	0.024297       	0.012530       	0.006510       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.854068      	86.851237      	86.861234      	86.865758      	86.867515      	86.874938      	86.891980      	86.901116      	86.908241      		0.032593       	0.033560       	0.033171       	0.033000       	0.131045       	0.116584       	0.213829       	0.188794       	0.171374       		9.394390       	9.417997       	9.408921       	9.403063       	10.059821      	10.022188      	9.975752       	9.920720       	9.997942       		3.886349       	3.889306       	3.890287       	3.891921       	4.274326       	4.272409       	8.987553       	8.984054       	6.377344       		9.995631       	9.995804       	9.995843       	9.995927       	10.000273      	10.000108      	9.999955       	9.999812       	10.000008      		0.163180       	0.132478       	0.201934       	0.228546       	0.262786       	0.266139       	0.261467       	0.261687       	0.206667       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-22	0.456050       	1.250792       	1.522384       	1.615460       	0.818968       	0.579601       	0.545862       	0.593486       	0.333369       		0.364901       	0.440970       	0.417671       	0.412872       	0.126602       	0.106052       	0.102236       	0.100766       	0.044722       		0.077284       	0.080388       	0.088607       	0.092071       	0.098233       	0.109025       	0.129369       	0.160790       	0.195712       		0.000000       	0.000000       	0.000000       	0.033800       	0.025667       	0.021507       	0.018117       	0.028050       	0.019913       	0.024138       	0.012429       	0.006445       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.854616      	86.851829      	86.861844      	86.866370      	86.868160      	86.875615      	86.892680      	86.901909      	86.909143      		0.032617       	0.033577       	0.033186       	0.033011       	0.131061       	0.116591       	0.213817       	0.188758       	0.171362       		9.394987       	9.418389       	9.409264       	9.403305       	10.059846      	10.022202      	9.975732       	9.920649       	9.997924       		3.886308       	3.889273       	3.890254       	3.891887       	4.274326       	4.272407       	8.987545       	8.984040       	6.377342       		9.995629       	9.995802       	9.995841       	9.995925       	10.000273      	10.000108      	9.999954       	9.999812       	10.000008      		0.242039       	0.242039       	0.212723       	0.228546       	0.262786       	0.266139       	0.261467       	0.261687       	0.206667       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-23	0.379732       	1.108715       	1.521437       	1.701935       	0.875980       	0.596478       	0.548390       	0.595474       	0.334028       		0.366468       	0.440781       	0.417436       	0.412936       	0.127051       	0.106257       	0.102378       	0.100963       	0.044816       		0.097563       	0.098463       	0.106538       	0.107232       	0.110032       	0.117651       	0.133643       	0.161392       	0.193609       		0.000000       	0.000000       	0.000000       	0.033631       	0.025539       	0.021391       	0.018019       	0.027894       	0.019794       	0.023975       	0.012327       	0.006382       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.855307      	86.852550      	86.862575      	86.867080      	86.868878      	86.876343      	86.893399      	86.902698      	86.910026      		0.032648       	0.033598       	0.033204       	0.033023       	0.131079       	0.116598       	0.213805       	0.188721       	0.171349       		9.395737       	9.418867       	9.409671       	9.403582       	10.059875      	10.022216      	9.975710       	9.920578       	9.997905       		3.886257       	3.889232       	3.890214       	3.891848       	4.274326       	4.272405       	8.987536       	8.984025       	6.377340       		9.995626       	9.995800       	9.995839       	9.995922       	10.000273      	10.000108      	9.999954       	9.999812       	10.000008      		0.242039       	0.242039       	0.242039       	0.274064       	0.280228       	0.279421       	0.263148       	0.261687       	0.206667       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
RenoT0Control	2007-11-24	0.208641       	0.757290       	1.333926       	1.652323       	1.069375       	0.692072       	0.566877       	0.599705       	0.360031       		0.367244       	0.440266       	0.417505       	0.413392       	0.128526       	0.106893       	0.102631       	0.101169       	0.045103       		0.138873       	0.132705       	0.142005       	0.135979       	0.131171       	0.131953       	0.140736       	0.163045       	0.191863       		0.000000       	0.000000       	0.000000       	0.033392       	0.025366       	0.021237       	0.017894       	0.027708       	0.019662       	0.023804       	0.012226       	0.006321       		-1.#IND00      	-1.#IND00      	-1.#IND00      	86.856288      	86.853520      	86.863547      	86.867977      	86.869731      	86.877154      	86.894151      	86.903488      	86.910893      		0.032690       	0.033626       	0.033227       	0.033039       	0.131100       	0.116606       	0.213791       	0.188683       	0.171337       		9.396796       	9.419512       	9.410213       	9.403931       	10.059907      	10.022230      	9.975687       	9.920505       	9.997886       		3.886184       	3.889177       	3.890161       	3.891799       	4.274325       	4.272403       	8.987526       	8.984010       	6.377338       		9.995621       	9.995797       	9.995835       	9.995919       	10.000273      	10.000108      	9.999954       	9.999811       	10.000007      		0.242039       	0.274912       	0.295471       	0.307617       	0.303770       	0.311554       	0.282296       	0.266930       	0.233155       		0.050000       	0.050000       	0.050000       	0.050000       	0.100000       	0.100000       	0.200000       	0.200000       	0.200000       		1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.340000       	1.410000       	1.410000       	1.410000       	
