SIM CODE  	DATE      	ORG SOIL N     	PROF SOIL NO3  	PROF SOIL NH4  	MINERALIZATION 	IMMOBILIZATION 	NET MINERALIZ  	NH4 NITRIFICAT 	N2O FROM NITRIF	NH4 VOLATILIZ  	NO3 DENITRIF   	N2O FROM DENIT 	NO3 LEACHING   	NH4 LEACHING   
-         	YYYY-MM-DD	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        
RenoT0Control	2006-09-07	4978.793549    	6.086432       	1.930303       	0.216714       	-0.016110      	0.200604       	0.279810       	0.000700       	0.007523       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-08	4978.606771    	6.070825       	1.851915       	0.216782       	-0.015725      	0.201057       	0.278729       	0.000697       	0.011206       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-09	4978.435938    	6.112227       	1.783746       	0.197559       	-0.014059      	0.183501       	0.251347       	0.000628       	0.009884       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-10	4978.289136    	6.048840       	1.711463       	0.169356       	-0.011827      	0.157529       	0.230445       	0.000576       	0.007361       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-11	4978.163857    	6.061382       	1.638303       	0.144139       	-0.009880      	0.134259       	0.207804       	0.000520       	0.006463       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-12	4978.059001    	5.976057       	1.554249       	0.120378       	-0.008092      	0.112285       	0.193677       	0.000484       	0.008239       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-13	4977.948533    	5.892186       	1.490254       	0.125763       	-0.007962      	0.117801       	0.180440       	0.000451       	0.006868       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-14	4977.767439    	6.004905       	1.528586       	0.203563       	-0.011771      	0.191792       	0.159762       	0.000399       	0.002355       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-15	4977.552587    	5.984943       	1.602033       	0.241283       	-0.013717      	0.227566       	0.159838       	0.000400       	0.003681       	0.000301       	0.000004       	0.000000       	0.000000       
RenoT0Control	2006-09-16	4977.333187    	5.908765       	1.670376       	0.245950       	-0.013704      	0.232246       	0.169179       	0.000423       	0.003508       	0.000059       	0.000001       	0.000000       	0.000000       
RenoT0Control	2006-09-17	4977.122309    	5.903823       	1.731206       	0.235584       	-0.012674      	0.222910       	0.168236       	0.000421       	0.001917       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-18	4976.891025    	5.867597       	1.789273       	0.257486       	-0.013399      	0.244086       	0.190862       	0.000477       	0.003244       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-19	4976.654468    	5.853376       	1.839614       	0.262581       	-0.013252      	0.249329       	0.202381       	0.000506       	0.004426       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-20	4976.418965    	5.855010       	1.883282       	0.260546       	-0.012688      	0.247858       	0.207322       	0.000518       	0.004229       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-21	4976.169313    	5.873755       	1.920689       	0.275236       	-0.012905      	0.262331       	0.225865       	0.000565       	0.006406       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-22	4976.722386    	5.516147       	1.814912       	0.277115       	-0.547982      	-0.270867      	0.216002       	0.000540       	0.002961       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-23	4977.225529    	5.349992       	1.734614       	0.262491       	-0.505424      	-0.242933      	0.194759       	0.000487       	0.003032       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-24	4977.678209    	5.191160       	1.675522       	0.245994       	-0.461271      	-0.215277      	0.173262       	0.000433       	0.002214       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-09-25	4978.116162    	5.014683       	1.635907       	0.224302       	-0.437011      	-0.212709      	0.131129       	0.000328       	0.001855       	0.001201       	0.000007       	0.000000       	0.000000       
RenoT0Control	2006-09-26	4978.563567    	4.847711       	1.588273       	0.244172       	-0.456460      	-0.212287      	0.139206       	0.000348       	0.001462       	0.000509       	0.000003       	0.000000       	0.000000       
RenoT0Control	2006-09-27	4979.024086    	4.681627       	1.538353       	0.265309       	-0.479198      	-0.213889      	0.149587       	0.000374       	0.001553       	0.000186       	0.000001       	0.000000       	0.000000       
RenoT0Control	2006-09-28	4979.455334    	4.520695       	1.499841       	0.256105       	-0.453840      	-0.197735      	0.142152       	0.000355       	0.001186       	0.000168       	0.000001       	0.000000       	0.000000       
RenoT0Control	2006-09-29	4979.888867    	4.362266       	1.463032       	0.273943       	-0.467239      	-0.193296      	0.149821       	0.000375       	0.001413       	0.000155       	0.000001       	0.000000       	0.000000       
RenoT0Control	2006-09-30	4980.310260    	4.207367       	1.431892       	0.277447       	-0.461602      	-0.184156      	0.149466       	0.000374       	0.001368       	0.000141       	0.000001       	0.000000       	0.000000       
RenoT0Control	2006-10-01	4980.699863    	4.062316       	1.408351       	0.265544       	-0.432774      	-0.167230      	0.142059       	0.000355       	0.000883       	0.000124       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-02	4981.084973    	3.923311       	1.385919       	0.279183       	-0.438909      	-0.159726      	0.147692       	0.000369       	0.001231       	0.000111       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-03	4981.437503    	3.794619       	1.368553       	0.262137       	-0.406138      	-0.144001      	0.138207       	0.000346       	0.001616       	0.000096       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-04	4981.764877    	3.676472       	1.355177       	0.255063       	-0.384890      	-0.129827      	0.132511       	0.000331       	0.001282       	0.000082       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-05	4982.054014    	3.571795       	1.345843       	0.229965       	-0.343040      	-0.113076      	0.120099       	0.000300       	0.000566       	0.000069       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-06	4982.310233    	3.480048       	1.338797       	0.210103       	-0.308173      	-0.098070      	0.110497       	0.000276       	0.000390       	0.000057       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-07	4982.557790    	3.395778       	1.331881       	0.216110       	-0.306485      	-0.090375      	0.111745       	0.000279       	0.000483       	0.000049       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-08	4982.794478    	3.317784       	1.325671       	0.215253       	-0.298774      	-0.083521      	0.109991       	0.000275       	0.000364       	0.000043       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-09	4983.012672    	3.247329       	1.320488       	0.204411       	-0.279396      	-0.074985      	0.104283       	0.000261       	0.000356       	0.000037       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-10	4983.218822    	3.183791       	1.315590       	0.201989       	-0.269863      	-0.067874      	0.103130       	0.000258       	0.000272       	0.000032       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-11	4983.409603    	3.126571       	1.311127       	0.191994       	-0.253103      	-0.061109      	0.098516       	0.000246       	0.000301       	0.000027       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-12	4983.597296    	3.074722       	1.306207       	0.200806       	-0.256933      	-0.056127      	0.102627       	0.000257       	0.000361       	0.000024       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-13	4983.775257    	3.027459       	1.301359       	0.195467       	-0.246978      	-0.051511      	0.100162       	0.000250       	0.000328       	0.000021       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-14	4983.942656    	2.984049       	1.297933       	0.190623       	-0.236817      	-0.046195      	0.093115       	0.000233       	0.000391       	0.000018       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-15	4984.096284    	2.947272       	1.293798       	0.181162       	-0.221461      	-0.040299      	0.088688       	0.000222       	0.000375       	0.000015       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-16	4984.242650    	2.916006       	1.288958       	0.181101       	-0.216643      	-0.035542      	0.087988       	0.000220       	0.000331       	0.000013       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-17	4984.389062    	2.890057       	1.282714       	0.192874       	-0.224503      	-0.031629      	0.092406       	0.000231       	0.000321       	0.000011       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-18	4984.526240    	2.869062       	1.274808       	0.184262       	-0.212697      	-0.028435      	0.088273       	0.000221       	0.000236       	0.000010       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-19	4984.633395    	2.855705       	1.270902       	0.159445       	-0.176402      	-0.016957      	0.076164       	0.000190       	0.000106       	0.000009       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-20	4984.723772    	2.850525       	1.273380       	0.169921       	-0.172284      	-0.002363      	0.080574       	0.000201       	0.000130       	0.000008       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-21	4984.816350    	2.849832       	1.277139       	0.191796       	-0.188268      	0.003529       	0.088062       	0.000220       	0.000153       	0.000089       	0.000001       	0.000000       	0.000000       
RenoT0Control	2006-10-22	4984.936939    	2.830895       	1.281248       	0.193331       	-0.207804      	-0.014473      	0.089421       	0.000224       	0.000122       	0.000009       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-23	4985.031336    	2.829439       	1.280299       	0.178674       	-0.180771      	-0.002098      	0.083436       	0.000209       	0.000091       	0.000008       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-24	4985.104496    	2.843059       	1.288418       	0.209374       	-0.187117      	0.022257       	0.097647       	0.000244       	0.000266       	0.000008       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-25	4985.169213    	2.858687       	1.299684       	0.207706       	-0.180430      	0.027277       	0.097047       	0.000243       	0.000131       	0.000008       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-26	4985.230828    	2.875531       	1.310238       	0.203247       	-0.175423      	0.027824       	0.096609       	0.000242       	0.000178       	0.000008       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-27	4985.287848    	2.894378       	1.321537       	0.202680       	-0.172014      	0.030666       	0.097351       	0.000243       	0.000269       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-28	4985.341278    	2.916514       	1.333890       	0.208813       	-0.173718      	0.035096       	0.101357       	0.000253       	0.000346       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-29	4985.390474    	2.938938       	1.345553       	0.199536       	-0.164765      	0.034771       	0.098231       	0.000246       	0.000432       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-30	4985.435691    	2.964279       	1.357552       	0.202158       	-0.163880      	0.038277       	0.101016       	0.000253       	0.000679       	0.000007       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-10-31	4985.476420    	2.984879       	1.366928       	0.169957       	-0.139545      	0.030411       	0.086434       	0.000216       	0.000212       	0.000006       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-01	4985.512083    	3.006950       	1.376207       	0.164498       	-0.132585      	0.031913       	0.085318       	0.000213       	0.000344       	0.000006       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-02	4985.544043    	3.020816       	1.380388       	0.117381       	-0.098876      	0.018505       	0.062543       	0.000156       	0.000298       	0.000005       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-03	4985.570723    	3.033122       	1.383660       	0.099232       	-0.083357      	0.015875       	0.054463       	0.000136       	0.000156       	0.000005       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-04	4985.592044    	3.043997       	1.387193       	0.085196       	-0.070514      	0.014682       	0.047268       	0.000118       	0.000152       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-05	4985.609883    	3.055412       	1.391339       	0.081850       	-0.066003      	0.015847       	0.045622       	0.000114       	0.000168       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-06	4985.624181    	3.072387       	1.398854       	0.101781       	-0.076897      	0.024883       	0.055845       	0.000140       	0.000250       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-07	4985.639124    	3.088144       	1.404927       	0.094848       	-0.072722      	0.022126       	0.052193       	0.000130       	0.000162       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-08	4985.653496    	3.105749       	1.410660       	0.098428       	-0.074724      	0.023705       	0.054983       	0.000137       	0.000226       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-09	4985.666683    	3.124177       	1.416478       	0.098860       	-0.074227      	0.024633       	0.055584       	0.000139       	0.000244       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-10	4985.678920    	3.145035       	1.422267       	0.104852       	-0.077576      	0.027276       	0.059605       	0.000149       	0.000476       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-11	4985.692227    	3.161839       	1.426190       	0.088115       	-0.067176      	0.020939       	0.050509       	0.000126       	0.000083       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-12	4985.704863    	3.176719       	1.428782       	0.077493       	-0.059688      	0.017805       	0.045246       	0.000113       	0.000217       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-13	4985.713527    	3.195835       	1.433469       	0.088824       	-0.064586      	0.024239       	0.052292       	0.000131       	0.000301       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-14	4985.721876    	3.215237       	1.437932       	0.088467       	-0.064141      	0.024326       	0.052078       	0.000130       	0.000328       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-15	4985.729395    	3.237476       	1.442469       	0.095472       	-0.068241      	0.027230       	0.056900       	0.000142       	0.000309       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-16	4985.736178    	3.261317       	1.447138       	0.099011       	-0.070103      	0.028908       	0.059357       	0.000148       	0.000247       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-17	4985.743775    	3.285166       	1.457507       	0.117395       	-0.082850      	0.034545       	0.063832       	0.000160       	0.000165       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-18	4985.750354    	3.312013       	1.468327       	0.126348       	-0.088118      	0.038230       	0.068898       	0.000172       	0.000386       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-19	4985.757561    	3.338007       	1.477034       	0.118724       	-0.083470      	0.035254       	0.065630       	0.000164       	0.000386       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-20	4985.766179    	3.359525       	1.482326       	0.097598       	-0.070382      	0.027216       	0.055127       	0.000138       	0.000265       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-21	4985.773083    	3.380105       	1.487341       	0.090480       	-0.064530      	0.025950       	0.051834       	0.000130       	0.000222       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-22	4985.777595    	3.401605       	1.492886       	0.090766       	-0.063141      	0.027625       	0.052320       	0.000131       	0.000446       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-23	4985.783508    	3.418951       	1.496242       	0.073794       	-0.052807      	0.020987       	0.043139       	0.000108       	0.000175       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-24	4985.787366    	3.437155       	1.499880       	0.073593       	-0.051320      	0.022273       	0.043651       	0.000109       	0.000319       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-25	4985.787570    	3.460051       	1.505803       	0.087139       	-0.057897      	0.029242       	0.051636       	0.000129       	0.000291       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-26	4985.788179    	3.483476       	1.511015       	0.087437       	-0.058361      	0.029076       	0.052054       	0.000130       	0.000307       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-27	4985.791986    	3.501694       	1.513449       	0.069459       	-0.048545      	0.020914       	0.041879       	0.000105       	0.000154       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-28	4985.792295    	3.523705       	1.517043       	0.078047       	-0.051934      	0.026113       	0.047928       	0.000120       	0.000386       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-29	4985.791807    	3.546148       	1.520898       	0.078251       	-0.051543      	0.026708       	0.048102       	0.000120       	0.000287       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-11-30	4985.790867    	3.570346       	1.524270       	0.081460       	-0.053374      	0.028086       	0.050737       	0.000127       	0.000387       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-01	4985.791876    	3.590730       	1.526496       	0.069839       	-0.046951      	0.022889       	0.043546       	0.000109       	0.000168       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-02	4985.794897    	3.606385       	1.527190       	0.054986       	-0.038427      	0.016559       	0.034567       	0.000086       	0.000121       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-03	4985.792363    	3.628304       	1.529881       	0.069279       	-0.044243      	0.025037       	0.044660       	0.000112       	0.000314       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-04	4985.791278    	3.647594       	1.531838       	0.062366       	-0.040613      	0.021753       	0.039756       	0.000099       	0.000405       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-05	4985.792372    	3.663278       	1.534542       	0.057461       	-0.038804      	0.018657       	0.034577       	0.000086       	0.000181       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-06	4985.788811    	3.683384       	1.541768       	0.075096       	-0.047433      	0.027662       	0.043601       	0.000109       	0.000219       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-07	4985.784110    	3.705947       	1.550225       	0.083887       	-0.052513      	0.031374       	0.048117       	0.000120       	0.000231       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-08	4985.789528    	3.717917       	1.560700       	0.078250       	-0.055465      	0.022786       	0.044084       	0.000110       	0.000190       	0.000041       	0.000001       	0.000000       	0.000000       
RenoT0Control	2006-12-09	4985.797714    	3.726103       	1.569396       	0.067274       	-0.050011      	0.017263       	0.038715       	0.000097       	0.000279       	0.000005       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-10	4985.803373    	3.735953       	1.575851       	0.060279       	-0.043699      	0.016580       	0.035273       	0.000088       	0.000183       	0.000005       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-11	4985.807673    	3.744841       	1.581189       	0.051217       	-0.036788      	0.014429       	0.030395       	0.000076       	0.000123       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-12	4985.811179    	3.753427       	1.585731       	0.046265       	-0.032980      	0.013285       	0.027795       	0.000069       	0.000084       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-13	4985.813836    	3.762634       	1.590403       	0.046929       	-0.032862      	0.014067       	0.028136       	0.000070       	0.000114       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-14	4985.816317    	3.771528       	1.594718       	0.044562       	-0.031177      	0.013385       	0.026714       	0.000067       	0.000107       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-15	4985.819024    	3.778553       	1.597509       	0.034846       	-0.024880      	0.009967       	0.021353       	0.000053       	0.000094       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-16	4985.820582    	3.787048       	1.600832       	0.038596       	-0.026612      	0.011984       	0.023620       	0.000059       	0.000105       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-17	4985.822172    	3.795117       	1.604121       	0.037317       	-0.025785      	0.011532       	0.022620       	0.000057       	0.000114       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-18	4985.822662    	3.806760       	1.608610       	0.049951       	-0.033444      	0.016507       	0.029893       	0.000075       	0.000296       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-19	4985.824228    	3.816762       	1.612433       	0.044976       	-0.030852      	0.014123       	0.026747       	0.000067       	0.000229       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-20	4985.825617    	3.827159       	1.615807       	0.044167       	-0.030199      	0.013968       	0.026683       	0.000067       	0.000128       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-21	4985.827268    	3.836235       	1.618426       	0.038603       	-0.026679      	0.011924       	0.023485       	0.000059       	0.000168       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-22	4985.828438    	3.845574       	1.620838       	0.037958       	-0.025935      	0.012024       	0.023296       	0.000058       	0.000212       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-23	4985.829826    	3.853417       	1.622663       	0.031920       	-0.022072      	0.009848       	0.019772       	0.000049       	0.000127       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-24	4985.830344    	3.862726       	1.624921       	0.035902       	-0.024141      	0.011761       	0.022208       	0.000056       	0.000137       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-25	4985.830624    	3.873110       	1.627602       	0.040075       	-0.026754      	0.013320       	0.024407       	0.000061       	0.000192       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-26	4985.831706    	3.881378       	1.629297       	0.032225       	-0.022074      	0.010150       	0.019859       	0.000050       	0.000136       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-27	4985.832978    	3.887647       	1.630011       	0.023615       	-0.016487      	0.007128       	0.015085       	0.000038       	0.000106       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-28	4985.834011    	3.892199       	1.630153       	0.016233       	-0.011431      	0.004801       	0.010992       	0.000027       	0.000078       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-29	4985.834461    	3.896369       	1.630392       	0.014227       	-0.009717      	0.004510       	0.009785       	0.000024       	0.000075       	0.000001       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-30	4985.834288    	3.901376       	1.631162       	0.017167       	-0.011259      	0.005908       	0.011309       	0.000028       	0.000101       	0.000001       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-12-31	4985.833645    	3.908256       	1.632605       	0.023958       	-0.015456      	0.008502       	0.015123       	0.000038       	0.000139       	0.000001       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-01	4985.833451    	3.915163       	1.633878       	0.024641       	-0.016206      	0.008435       	0.015356       	0.000038       	0.000216       	0.000001       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-02	4985.832282    	3.926532       	1.634589       	0.038579       	-0.024813      	0.013766       	0.023844       	0.000060       	0.001624       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-03	4985.832145    	3.937016       	1.636079       	0.036755       	-0.024282      	0.012474       	0.022523       	0.000056       	0.000443       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-04	4985.832225    	3.947464       	1.637194       	0.035350       	-0.023492      	0.011858       	0.022100       	0.000055       	0.000238       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-05	4985.832746    	3.956298       	1.637752       	0.029777       	-0.020084      	0.009693       	0.018827       	0.000047       	0.000252       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-06	4985.832659    	3.966193       	1.638366       	0.031836       	-0.021049      	0.010788       	0.020394       	0.000051       	0.000226       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-07	4985.832267    	3.977364       	1.639015       	0.035221       	-0.023094      	0.012127       	0.022561       	0.000056       	0.000249       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-08	4985.832015    	3.988705       	1.639448       	0.035221       	-0.023186      	0.012035       	0.022671       	0.000057       	0.000203       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-09	4985.831424    	4.001671       	1.639537       	0.038874       	-0.025386      	0.013488       	0.025275       	0.000063       	0.000368       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-10	4985.831121    	4.014310       	1.639494       	0.037605       	-0.024733      	0.012872       	0.024501       	0.000061       	0.000213       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-11	4985.830478    	4.028261       	1.639022       	0.040063       	-0.026140      	0.013923       	0.026426       	0.000066       	0.000376       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-12	4985.828768    	4.046772       	1.637830       	0.050530       	-0.032381      	0.018149       	0.033826       	0.000085       	0.000743       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-13	4985.828081    	4.063520       	1.636311       	0.046194       	-0.030177      	0.016017       	0.030664       	0.000077       	0.000710       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-14	4985.828863    	4.074748       	1.635053       	0.032020       	-0.021741      	0.010279       	0.021036       	0.000053       	0.000255       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-15	4985.828427    	4.087313       	1.633653       	0.033614       	-0.021995      	0.011619       	0.022732       	0.000057       	0.000394       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-16	4985.827710    	4.100109       	1.632221       	0.033713       	-0.021876      	0.011837       	0.022786       	0.000057       	0.000415       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-17	4985.827622    	4.110457       	1.630949       	0.027646       	-0.018266      	0.009380       	0.018536       	0.000046       	0.000256       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-18	4985.826615    	4.120929       	1.629916       	0.027018       	-0.017242      	0.009776       	0.018409       	0.000046       	0.000289       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-19	4985.814475    	4.148452       	1.628612       	0.060616       	-0.032179      	0.028437       	0.044538       	0.000111       	0.002105       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-20	4985.806504    	4.171099       	1.628169       	0.053619       	-0.030286      	0.023333       	0.037466       	0.000094       	0.001034       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-21	4985.800875    	4.192518       	1.626922       	0.050871       	-0.030011      	0.020861       	0.035759       	0.000089       	0.000597       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-22	4985.795181    	4.211345       	1.628939       	0.052161       	-0.030825      	0.021336       	0.033390       	0.000083       	0.000406       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-23	4985.790242    	4.228217       	1.631879       	0.050060       	-0.029931      	0.020129       	0.030841       	0.000077       	0.000237       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-24	4985.785458    	4.244140       	1.634198       	0.046732       	-0.027825      	0.018907       	0.028946       	0.000072       	0.000590       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-25	4985.783206    	4.256070       	1.635175       	0.034774       	-0.021564      	0.013210       	0.021700       	0.000054       	0.000247       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-26	4985.781989    	4.265282       	1.635392       	0.026138       	-0.016519      	0.009619       	0.016695       	0.000042       	0.000146       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-27	4985.778569    	4.275471       	1.636893       	0.028628       	-0.016717      	0.011911       	0.018312       	0.000046       	0.000173       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-28	4985.774046    	4.286670       	1.639179       	0.031913       	-0.018169      	0.013744       	0.020106       	0.000050       	0.000207       	0.000002       	0.000000       	0.000000       	0.000000       
