SIM CODE  	DATE      	CROP           	STAGE                  	THERMAL TIME   	CUM. BIOMASS   	AG BIOMASS     	ROOT BIOMASS   	FRAC INTERCEP  	TOTAL N        	AG N           	ROOT N         	AG N CONCN     	N FIXATION     	N ADDED        	N STRESS       	 WATER STRESS  	POTENTIAL TR   
-         	YYYY-MM-DD	-              	-                      	C-day          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	kg/ha          	g/kg           	kg/ha          	kg/ha          	%              	%              	mm/day         
RenoT0Control	2007-05-14	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-15	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-16	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-17	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-18	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-19	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-20	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-21	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-22	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-23	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-24	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-25	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-26	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-27	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-28	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-29	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-30	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-31	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-01	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-02	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-03	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-04	Maize          	PLANTING               	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-05	Maize          	PRE_EMERGENCE          	15.850000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-06	Maize          	PRE_EMERGENCE          	31.750000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-07	Maize          	PRE_EMERGENCE          	47.400000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-08	Maize          	PRE_EMERGENCE          	63.386111      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-09	Maize          	PRE_EMERGENCE          	80.127778      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-10	Maize          	PRE_EMERGENCE          	97.202778      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-11	Maize          	VEGETATIVE_GROWTH      	113.702778     	0.000240       	0.000138       	0.000101       	0.001000       	0.008831       	0.007228       	0.001604       	52.253808      	0.000000       	0.000000       	0.000000       	-0.000000      	0.004461       
RenoT0Control	2007-06-12	Maize          	VEGETATIVE_GROWTH      	129.872222     	0.000731       	0.000422       	0.000309       	0.002036       	0.026864       	0.022112       	0.004751       	52.427654      	0.000000       	0.000000       	0.000000       	0.000000       	0.010088       
RenoT0Control	2007-06-13	Maize          	VEGETATIVE_GROWTH      	147.694444     	0.001747       	0.001008       	0.000739       	0.004158       	0.062854       	0.051994       	0.010859       	51.583978      	0.000000       	0.000000       	0.000000       	-0.000000      	0.018092       
RenoT0Control	2007-06-14	Maize          	VEGETATIVE_GROWTH      	164.994444     	0.003514       	0.002027       	0.001487       	0.008353       	0.124224       	0.103163       	0.021061       	50.882708      	0.000000       	0.000000       	0.000000       	-0.000000      	0.029462       
RenoT0Control	2007-06-15	Maize          	VEGETATIVE_GROWTH      	180.544444     	0.005885       	0.003396       	0.002490       	0.011907       	0.204774       	0.170529       	0.034245       	50.221456      	0.000000       	0.000000       	0.000000       	0.000000       	0.036706       
RenoT0Control	2007-06-16	Maize          	VEGETATIVE_GROWTH      	196.494444     	0.009750       	0.005626       	0.004124       	0.015861       	0.342977       	0.286423       	0.056554       	50.910954      	0.000000       	0.000000       	0.000000       	0.000000       	0.077295       
RenoT0Control	2007-06-17	Maize          	VEGETATIVE_GROWTH      	211.544444     	0.013958       	0.008055       	0.005903       	0.020070       	0.490318       	0.410260       	0.080058       	50.933572      	0.000000       	0.000000       	0.000000       	-0.000000      	0.075905       
RenoT0Control	2007-06-18	Maize          	VEGETATIVE_GROWTH      	226.544444     	0.017327       	0.010000       	0.007326       	0.024846       	0.600268       	0.502861       	0.097407       	50.284592      	0.000000       	0.000000       	0.000000       	-0.000000      	0.046121       
RenoT0Control	2007-06-19	Maize          	VEGETATIVE_GROWTH      	242.138889     	0.024373       	0.014071       	0.010302       	0.030544       	0.853437       	0.716511       	0.136926       	50.919908      	0.000000       	0.000000       	0.000000       	-0.000000      	0.152640       
RenoT0Control	2007-06-20	Maize          	VEGETATIVE_GROWTH      	257.505556     	0.032365       	0.018692       	0.013673       	0.037058       	1.142667       	0.961054       	0.181613       	51.414418      	0.000000       	0.000000       	0.000000       	-0.000000      	0.183527       
RenoT0Control	2007-06-21	Maize          	VEGETATIVE_GROWTH      	273.977778     	0.043764       	0.025290       	0.018474       	0.045160       	1.547380       	1.303914       	0.243466       	51.558060      	0.000000       	0.000000       	0.000000       	-0.000000      	0.232935       
RenoT0Control	2007-06-22	Maize          	VEGETATIVE_GROWTH      	289.297222     	0.057242       	0.033101       	0.024141       	0.054006       	2.020013       	1.705047       	0.314966       	51.509762      	0.000000       	0.000000       	0.000000       	0.000000       	0.302367       
RenoT0Control	2007-06-23	Maize          	VEGETATIVE_GROWTH      	303.961111     	0.073413       	0.042488       	0.030925       	0.063820       	2.568002       	2.170960       	0.397042       	51.096419      	0.000000       	0.000000       	0.000000       	0.000000       	0.362114       
RenoT0Control	2007-06-24	Maize          	VEGETATIVE_GROWTH      	319.013889     	0.090697       	0.052540       	0.038157       	0.075398       	3.143774       	2.661410       	0.482364       	50.654786      	0.000000       	0.000000       	0.000000       	0.000000       	0.370541       
RenoT0Control	2007-06-25	Maize          	VEGETATIVE_GROWTH      	334.263889     	0.112554       	0.065284       	0.047271       	0.088894       	3.825245       	3.243039       	0.582207       	49.675979      	0.000000       	0.000000       	0.000000       	-0.000000      	0.476403       
RenoT0Control	2007-06-26	Maize          	VEGETATIVE_GROWTH      	348.522222     	0.139296       	0.080918       	0.058378       	0.103381       	4.579586       	3.888103       	0.691483       	48.050038      	0.000000       	0.000000       	0.000000       	-0.000000      	0.586628       
RenoT0Control	2007-06-27	Maize          	VEGETATIVE_GROWTH      	361.944444     	0.167983       	0.097739       	0.070244       	0.118825       	5.326043       	4.527646       	0.798397       	46.323731      	0.000000       	0.000000       	0.000000       	0.000000       	0.646914       
RenoT0Control	2007-06-28	Maize          	VEGETATIVE_GROWTH      	376.752778     	0.203527       	0.118662       	0.084865       	0.137888       	6.096645       	5.189350       	0.907296       	43.732182      	0.000000       	0.000000       	0.000000       	0.000000       	0.760166       
RenoT0Control	2007-06-29	Maize          	VEGETATIVE_GROWTH      	391.477778     	0.242472       	0.141688       	0.100784       	0.159225       	6.836552       	5.826196       	1.010357       	41.119917      	0.000000       	0.000000       	0.000000       	0.000000       	0.847588       
RenoT0Control	2007-06-30	Maize          	VEGETATIVE_GROWTH      	405.586111     	0.283650       	0.166151       	0.117499       	0.182054       	7.534380       	6.428268       	1.106111       	38.689319      	0.000000       	0.000000       	0.000000       	0.000000       	0.947341       
RenoT0Control	2007-07-01	Maize          	VEGETATIVE_GROWTH      	421.380556     	0.329599       	0.193616       	0.135984       	0.210241       	8.184394       	6.990699       	1.193695       	36.106036      	0.000000       	0.000000       	0.000000       	0.000000       	0.973930       
RenoT0Control	2007-07-02	Maize          	VEGETATIVE_GROWTH      	437.722222     	0.390770       	0.230439       	0.160330       	0.242475       	8.927357       	7.635595       	1.291762       	33.134947      	0.000000       	0.000000       	0.000000       	-0.000000      	1.231929       
RenoT0Control	2007-07-03	Maize          	VEGETATIVE_GROWTH      	453.522222     	0.446953       	0.264522       	0.182431       	0.276623       	9.691897       	8.301391       	1.390507       	31.382625      	0.000000       	0.000000       	0.069154       	-0.000000      	1.116309       
RenoT0Control	2007-07-04	Maize          	VEGETATIVE_GROWTH      	466.322222     	0.526246       	0.312953       	0.213294       	0.300675       	10.445322      	8.959337       	1.485984       	28.628398      	0.000000       	0.000000       	0.217542       	0.000000       	1.956941       
RenoT0Control	2007-07-05	Maize          	VEGETATIVE_GROWTH      	478.069444     	0.574517       	0.342634       	0.231883       	0.314595       	11.084570      	9.519068       	1.565502       	27.782025      	0.000000       	0.000000       	0.463871       	0.000000       	1.874084       
RenoT0Control	2007-07-06	Maize          	VEGETATIVE_GROWTH      	490.058333     	0.608317       	0.363570       	0.244748       	0.319448       	11.640062      	10.006837      	1.633225       	27.523841      	0.000000       	0.000000       	0.605809       	0.000000       	1.797588       
RenoT0Control	2007-07-07	Maize          	VEGETATIVE_GROWTH      	502.605556     	0.639121       	0.382805       	0.256317       	0.321604       	12.182921      	10.484975      	1.697947       	27.389869      	0.000000       	0.000000       	0.671150       	-0.000000      	1.920599       
RenoT0Control	2007-07-08	Maize          	VEGETATIVE_GROWTH      	516.394444     	0.663192       	0.397978       	0.265214       	0.323067       	12.693108      	10.935901      	1.757207       	27.478660      	0.000000       	0.000000       	0.702312       	-0.000000      	1.560989       
RenoT0Control	2007-07-09	Maize          	VEGETATIVE_GROWTH      	532.094444     	0.685476       	0.412185       	0.273291       	0.324373       	13.150035      	11.341407      	1.808627       	27.515351      	0.000000       	0.000000       	0.699162       	0.000000       	1.223799       
RenoT0Control	2007-07-10	Maize          	VEGETATIVE_GROWTH      	544.544444     	0.716807       	0.432350       	0.284457       	0.325489       	13.681890      	11.814982      	1.866908       	27.327371      	0.000000       	0.000000       	0.662536       	-0.000000      	1.573585       
RenoT0Control	2007-07-11	Maize          	VEGETATIVE_GROWTH      	556.494444     	0.754257       	0.456680       	0.297577       	0.327032       	14.213814      	12.290158      	1.923657       	26.911951      	0.000000       	0.000000       	0.629640       	-0.000000      	1.748989       
RenoT0Control	2007-07-12	Maize          	VEGETATIVE_GROWTH      	569.980556     	0.791920       	0.481419       	0.310501       	0.329350       	14.722329      	12.746110      	1.976218       	26.476145      	0.000000       	0.000000       	0.614364       	0.000000       	1.784805       
RenoT0Control	2007-07-13	Maize          	VEGETATIVE_GROWTH      	584.013889     	0.831082       	0.507445       	0.323637       	0.332055       	15.213719      	13.188432      	2.025288       	25.989871      	0.000000       	0.000000       	0.609912       	0.000000       	1.844569       
RenoT0Control	2007-07-14	Maize          	VEGETATIVE_GROWTH      	597.811111     	0.868495       	0.532605       	0.335890       	0.334749       	15.684072      	13.613450      	2.070621       	25.560146      	0.000000       	0.000000       	0.612987       	0.000000       	1.864300       
RenoT0Control	2007-07-15	Maize          	VEGETATIVE_GROWTH      	611.013889     	0.905530       	0.557797       	0.347732       	0.337179       	16.140200      	14.027138      	2.113062       	25.147382      	0.000000       	0.000000       	0.617753       	0.000000       	1.971608       
RenoT0Control	2007-07-16	Maize          	VEGETATIVE_GROWTH      	622.347222     	0.939233       	0.580953       	0.358280       	0.339098       	16.577871      	14.425339      	2.152532       	24.830458      	0.000000       	0.000000       	0.623304       	0.000000       	1.950447       
RenoT0Control	2007-07-17	Maize          	VEGETATIVE_GROWTH      	634.994444     	0.974363       	0.605361       	0.369002       	0.341051       	17.007514      	14.817603      	2.189911       	24.477283      	0.000000       	0.000000       	0.626681       	0.000000       	1.955090       
RenoT0Control	2007-07-18	Maize          	VEGETATIVE_GROWTH      	647.661111     	1.009693       	0.630186       	0.379507       	0.342839       	17.427353      	15.202242      	2.225111       	24.123435      	0.000000       	0.000000       	0.631095       	0.000000       	2.045526       
RenoT0Control	2007-07-19	Maize          	VEGETATIVE_GROWTH      	659.763889     	1.043628       	0.654288       	0.389340       	0.344373       	17.835763      	15.577630      	2.258133       	23.808523      	0.000000       	0.000000       	0.628365       	0.000000       	1.985932       
RenoT0Control	2007-07-20	Maize          	VEGETATIVE_GROWTH      	673.247222     	1.077611       	0.678712       	0.398899       	0.345993       	18.242835      	15.953120      	2.289715       	23.504978      	0.000000       	0.000000       	0.619503       	0.000000       	1.781592       
RenoT0Control	2007-07-21	Maize          	VEGETATIVE_GROWTH      	686.891667     	1.115097       	0.705978       	0.409119       	0.347597       	18.649385      	16.329448      	2.319936       	23.130253      	0.000000       	0.000000       	0.609497       	0.000000       	1.858868       
RenoT0Control	2007-07-22	Maize          	VEGETATIVE_GROWTH      	700.986111     	1.157186       	0.736967       	0.420220       	0.349214       	19.055912      	16.707086      	2.348826       	22.670065      	0.000000       	0.000000       	0.601813       	0.000000       	2.001183       
RenoT0Control	2007-07-23	Maize          	VEGETATIVE_GROWTH      	716.052778     	1.199439       	0.768475       	0.430964       	0.350853       	19.457917      	17.081889      	2.376028       	22.228294      	0.000000       	0.000000       	0.597961       	0.000000       	1.819851       
RenoT0Control	2007-07-24	Maize          	VEGETATIVE_GROWTH      	729.380556     	1.244008       	0.802079       	0.441929       	0.352166       	19.857369      	17.455473      	2.401895       	21.762787      	0.000000       	0.000000       	0.595926       	0.000000       	2.102096       
RenoT0Control	2007-07-25	Maize          	VEGETATIVE_GROWTH      	741.450000     	1.283441       	0.832103       	0.451338       	0.353238       	20.245937      	17.819871      	2.426066       	21.415462      	0.000000       	0.000000       	0.595920       	0.000000       	1.916086       
RenoT0Control	2007-07-26	Maize          	VEGETATIVE_GROWTH      	754.927778     	1.326337       	0.865113       	0.461224       	0.354310       	20.631647      	18.182651      	2.448996       	21.017661      	0.000000       	0.000000       	0.594367       	0.000000       	1.986798       
RenoT0Control	2007-07-27	Maize          	VEGETATIVE_GROWTH      	768.125000     	1.367467       	0.897086       	0.470381       	0.355244       	21.011107      	18.540539      	2.470568       	20.667521      	0.000000       	0.000000       	0.594298       	0.000000       	1.981092       
RenoT0Control	2007-07-28	Maize          	VEGETATIVE_GROWTH      	780.691667     	1.408168       	0.929023       	0.479145       	0.356027       	21.387522      	18.896450      	2.491072       	20.340139      	0.000000       	0.000000       	0.594061       	-0.000000      	2.063841       
RenoT0Control	2007-07-29	Maize          	VEGETATIVE_GROWTH      	794.038889     	1.452821       	0.964398       	0.488423       	0.356761       	21.766086      	19.255311      	2.510774       	19.966140      	0.000000       	0.000000       	0.593645       	0.000000       	2.116797       
RenoT0Control	2007-07-30	Maize          	VEGETATIVE_GROWTH      	807.438889     	1.503689       	1.005074       	0.498615       	0.357407       	22.145912      	19.616254      	2.529658       	19.517226      	0.000000       	0.000000       	0.594910       	0.000000       	2.445400       
RenoT0Control	2007-07-31	Maize          	VEGETATIVE_GROWTH      	821.638889     	1.548733       	1.041436       	0.507297       	0.357997       	22.449554      	19.890898      	2.558656       	19.099494      	0.000000       	0.000000       	0.599361       	0.000000       	1.537927       
RenoT0Control	2007-08-01	Maize          	VEGETATIVE_GROWTH      	835.538889     	1.591987       	1.076664       	0.515323       	0.358478       	22.782557      	20.193043      	2.589515       	18.755194      	0.000000       	0.000000       	0.606451       	-0.000000      	1.769422       
RenoT0Control	2007-08-02	Maize          	VEGETATIVE_GROWTH      	849.938889     	1.628073       	1.106315       	0.521758       	0.358885       	23.092828      	20.475477      	2.617351       	18.507826      	0.000000       	0.000000       	0.611623       	0.000000       	1.300544       
RenoT0Control	2007-08-03	Maize          	REPRODUCTIVE_GROWTH    	864.977778     	1.672019       	1.142741       	0.529278       	0.359235       	23.410488      	20.765665      	2.644823       	18.171796      	0.000000       	0.000000       	0.613842       	-0.000000      	1.883729       
RenoT0Control	2007-08-04	Maize          	REPRODUCTIVE_GROWTH    	879.880556     	1.715676       	1.179229       	0.536447       	0.359524       	23.725768      	21.054581      	2.671187       	17.854529      	0.000000       	0.000000       	0.617860       	0.000000       	1.890132       
RenoT0Control	2007-08-05	Maize          	REPRODUCTIVE_GROWTH    	893.505556     	1.756918       	1.213948       	0.542971       	0.359741       	24.036932      	21.340484      	2.696448       	17.579413      	0.000000       	0.000000       	0.622126       	0.000000       	1.909990       
RenoT0Control	2007-08-06	Maize          	REPRODUCTIVE_GROWTH    	910.194444     	1.805270       	1.254993       	0.550278       	0.359962       	24.357039      	21.635617      	2.721422       	17.239636      	0.000000       	0.000000       	0.625386       	-0.000000      	1.909007       
RenoT0Control	2007-08-07	Maize          	REPRODUCTIVE_GROWTH    	927.747222     	1.839926       	1.284655       	0.555271       	0.360149       	24.658217      	21.914217      	2.744000       	17.058447      	0.000000       	0.000000       	0.630379       	0.000000       	1.243064       
RenoT0Control	2007-08-08	Maize          	REPRODUCTIVE_GROWTH    	943.497222     	1.874435       	1.314398       	0.560037       	0.360280       	24.962128      	22.196192      	2.765936       	16.886958      	0.000000       	0.000000       	0.631339       	0.000000       	1.152645       
RenoT0Control	2007-08-09	Maize          	REPRODUCTIVE_GROWTH    	956.197222     	1.913975       	1.348659       	0.565316       	0.360368       	25.279347      	22.491152      	2.788195       	16.676674      	0.000000       	0.000000       	0.630741       	0.000000       	1.238390       
RenoT0Control	2007-08-10	Maize          	REPRODUCTIVE_GROWTH    	971.383333     	1.955869       	1.385180       	0.570689       	0.360458       	25.589977      	22.780713      	2.809264       	16.446028      	0.000000       	0.000000       	0.630846       	-0.000000      	1.704710       
RenoT0Control	2007-08-11	Maize          	REPRODUCTIVE_GROWTH    	983.708333     	1.993230       	1.417902       	0.575329       	0.360518       	25.890855      	23.061677      	2.829178       	16.264651      	0.000000       	0.000000       	0.632234       	-0.000000      	1.818051       
RenoT0Control	2007-08-12	Maize          	REPRODUCTIVE_GROWTH    	997.602778     	2.031702       	1.451764       	0.579938       	0.360576       	26.192897      	23.344318      	2.848579       	16.079967      	0.000000       	0.000000       	0.632735       	0.000000       	1.746211       
RenoT0Control	2007-08-13	Maize          	REPRODUCTIVE_GROWTH    	1012.988889    	2.069075       	1.484831       	0.584244       	0.360629       	26.493509      	23.626257      	2.867253       	15.911751      	0.000000       	0.000000       	0.633203       	0.000000       	1.569773       
RenoT0Control	2007-08-14	Maize          	REPRODUCTIVE_GROWTH    	1029.227778    	2.111945       	1.522957       	0.588987       	0.360674       	26.797332      	23.911864      	2.885468       	15.700941      	0.000000       	0.000000       	0.633274       	0.000000       	1.668320       
RenoT0Control	2007-08-15	Maize          	REPRODUCTIVE_GROWTH    	1044.908333    	2.147825       	1.555018       	0.592807       	0.360709       	27.088238      	24.185875      	2.902363       	15.553440      	0.000000       	0.000000       	0.634847       	0.000000       	1.495181       
RenoT0Control	2007-08-16	Maize          	REPRODUCTIVE_GROWTH    	1060.205556    	2.185088       	1.588458       	0.596630       	0.360734       	27.384716      	24.465674      	2.919042       	15.402153      	0.000000       	0.000000       	0.635022       	-0.000000      	1.605048       
RenoT0Control	2007-08-17	Maize          	REPRODUCTIVE_GROWTH    	1076.036111    	2.224444       	1.623924       	0.600520       	0.360753       	27.688612      	24.753015      	2.935597       	15.242717      	0.000000       	0.000000       	0.634903       	0.000000       	1.618606       
RenoT0Control	2007-08-18	Maize          	REPRODUCTIVE_GROWTH    	1093.269444    	2.267928       	1.663277       	0.604650       	0.360767       	28.002939      	25.050799      	2.952140       	15.061107      	0.000000       	0.000000       	0.635002       	0.000000       	1.586265       
RenoT0Control	2007-08-19	Maize          	REPRODUCTIVE_GROWTH    	1109.508333    	2.308167       	1.699832       	0.608335       	0.360774       	28.315013      	25.346935      	2.968078       	14.911437      	0.000000       	0.000000       	0.635973       	0.000000       	1.558194       
RenoT0Control	2007-08-20	Maize          	REPRODUCTIVE_GROWTH    	1122.108333    	2.335423       	1.724661       	0.610762       	0.360776       	28.596370      	25.614224      	2.982146       	14.851746      	0.000000       	0.000000       	0.636205       	-0.000000      	0.902600       
RenoT0Control	2007-08-21	Maize          	REPRODUCTIVE_GROWTH    	1134.208333    	2.365740       	1.752347       	0.613392       	0.360732       	28.887294      	25.890917      	2.996376       	14.774993      	0.000000       	0.000000       	0.632636       	0.000000       	0.825983       
RenoT0Control	2007-08-22	Maize          	REPRODUCTIVE_GROWTH    	1146.458333    	2.402079       	1.785615       	0.616464       	0.360620       	29.193279      	26.182240      	3.011039       	14.662870      	0.000000       	0.000000       	0.627804       	-0.000000      	0.921189       
RenoT0Control	2007-08-23	Maize          	REPRODUCTIVE_GROWTH    	1160.058333    	2.440406       	1.820793       	0.619613       	0.360421       	29.494689      	26.469532      	3.025157       	14.537364      	0.000000       	0.000000       	0.624819       	0.000000       	1.203771       
RenoT0Control	2007-08-24	Maize          	REPRODUCTIVE_GROWTH    	1173.508333    	2.474317       	1.851992       	0.622325       	0.360141       	29.783586      	26.745191      	3.038395       	14.441307      	0.000000       	0.000000       	0.623780       	0.000000       	1.303395       
RenoT0Control	2007-08-25	Maize          	REPRODUCTIVE_GROWTH    	1187.338889    	2.509854       	1.884765       	0.625089       	0.359768       	30.074055      	27.022654      	3.051401       	14.337415      	0.000000       	0.000000       	0.622510       	0.000000       	1.538925       
RenoT0Control	2007-08-26	Maize          	REPRODUCTIVE_GROWTH    	1200.397222    	2.541902       	1.914383       	0.627520       	0.359330       	30.356871      	27.293066      	3.063805       	14.256848      	0.000000       	0.000000       	0.621575       	0.000000       	1.483954       
RenoT0Control	2007-08-27	Maize          	REPRODUCTIVE_GROWTH    	1214.569444    	2.575967       	1.945932       	0.630035       	0.358761       	30.647025      	27.570784      	3.076241       	14.168420      	0.000000       	0.000000       	0.619996       	-0.000000      	1.497212       
RenoT0Control	2007-08-28	Maize          	REPRODUCTIVE_GROWTH    	1229.588889    	2.607161       	1.974886       	0.632275       	0.358045       	30.932867      	27.844662      	3.088204       	14.099374      	0.000000       	0.000000       	0.618520       	-0.000000      	1.288746       
RenoT0Control	2007-08-29	Maize          	REPRODUCTIVE_GROWTH    	1246.388889    	2.635959       	2.001677       	0.634282       	0.357100       	31.211770      	28.112205      	3.099566       	14.044326      	0.000000       	0.000000       	0.616411       	-0.000000      	0.884852       
RenoT0Control	2007-08-30	Maize          	REPRODUCTIVE_GROWTH    	1263.925000    	2.672951       	2.036168       	0.636783       	0.355927       	31.518917      	28.407174      	3.111742       	13.951292      	0.000000       	0.000000       	0.612792       	-0.000000      	1.198440       
RenoT0Control	2007-08-31	Maize          	REPRODUCTIVE_GROWTH    	1279.175000    	2.715255       	2.075685       	0.639570       	0.354719       	31.838714      	28.714561      	3.124153       	13.833778      	0.000000       	0.000000       	0.610934       	-0.000000      	1.305666       
RenoT0Control	2007-09-01	Maize          	REPRODUCTIVE_GROWTH    	1294.175000    	2.752630       	2.110656       	0.641974       	0.353350       	32.148427      	29.012483      	3.135944       	13.745716      	0.000000       	0.000000       	0.610682       	0.000000       	1.343925       
RenoT0Control	2007-09-02	Maize          	REPRODUCTIVE_GROWTH    	1309.375000    	2.787296       	2.143146       	0.644150       	0.351759       	32.447154      	29.300059      	3.147094       	13.671518      	0.000000       	0.000000       	0.609881       	0.000000       	1.219683       
RenoT0Control	2007-09-03	Maize          	REPRODUCTIVE_GROWTH    	1324.875000    	2.821535       	2.175286       	0.646249       	0.349903       	32.743295      	29.585367      	3.157928       	13.600682      	0.000000       	0.000000       	0.608518       	0.000000       	1.169305       
RenoT0Control	2007-09-04	Maize          	REPRODUCTIVE_GROWTH    	1337.625000    	2.863248       	2.214490       	0.648758       	0.348155       	33.054840      	29.885685      	3.169156       	13.495517      	0.000000       	0.000000       	0.606938       	0.000000       	1.419087       
