SIM CODE  	DATE      	FRAC INTERCEP  	AG RES BIOMASS 	BG RES BIOMASS 	ROOT RES BIOMAS	SFC MANURE C   	AG RES N       	BG RES N       	ROOT RES N     	SFC MANURE N   	STD RES MOIST  	FLAT RES MOIST 
-         	YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	kg/ha          	kg/ha          	kg/ha          	Mg/ha          	kg/kg          	kg/kg          
RenoT0Control	2007-06-07	0.000000       	0.000000       	0.000000       	0.146054       	0.000000       	0.000000       	0.000000       	0.000725       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-08	0.000000       	0.000000       	0.000000       	0.142169       	0.000000       	0.000000       	0.000000       	0.000706       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-09	0.000000       	0.000000       	0.000000       	0.138081       	0.000000       	0.000000       	0.000000       	0.000686       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-10	0.000000       	0.000000       	0.000000       	0.134033       	0.000000       	0.000000       	0.000000       	0.000666       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-11	0.000000       	0.000000       	0.000000       	0.130291       	0.000000       	0.000000       	0.000000       	0.000648       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-12	0.000000       	0.000000       	0.000000       	0.126604       	0.000000       	0.000000       	0.000000       	0.000631       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-13	0.000000       	0.000000       	0.000000       	0.123075       	0.000000       	0.000000       	0.000000       	0.000616       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-14	0.000000       	0.000000       	0.000000       	0.119883       	0.000000       	0.000000       	0.000000       	0.000604       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-15	0.000000       	0.000000       	0.000000       	0.117102       	0.000000       	0.000000       	0.000000       	0.000594       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-16	0.000000       	0.000000       	0.000000       	0.114774       	0.000000       	0.000000       	0.000000       	0.000591       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-17	0.000000       	0.000000       	0.000000       	0.112669       	0.000000       	0.000000       	0.000000       	0.000589       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-18	0.000000       	0.000000       	0.000000       	0.110405       	0.000000       	0.000000       	0.000000       	0.000582       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-19	0.000000       	0.000000       	0.000000       	0.108882       	0.000000       	0.000000       	0.000000       	0.000588       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-20	0.000000       	0.000000       	0.000000       	0.107356       	0.000000       	0.000000       	0.000000       	0.000595       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-21	0.000000       	0.000000       	0.000000       	0.106781       	0.000000       	0.000000       	0.000000       	0.000612       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-22	0.000000       	0.000000       	0.000000       	0.106676       	0.000000       	0.000000       	0.000000       	0.000633       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-23	0.000000       	0.000000       	0.000000       	0.107418       	0.000000       	0.000000       	0.000000       	0.000661       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-24	0.000000       	0.000000       	0.000000       	0.108466       	0.000000       	0.000000       	0.000000       	0.000690       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-25	0.000000       	0.000000       	0.000000       	0.110491       	0.000000       	0.000000       	0.000000       	0.000725       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-26	0.000000       	0.000000       	0.000000       	0.113916       	0.000000       	0.000000       	0.000000       	0.000767       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-27	0.000000       	0.000000       	0.000000       	0.117816       	0.000000       	0.000000       	0.000000       	0.000807       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-28	0.000000       	0.000000       	0.000000       	0.123163       	0.000000       	0.000000       	0.000000       	0.000846       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-29	0.000000       	0.000000       	0.000000       	0.128986       	0.000000       	0.000000       	0.000000       	0.000878       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-06-30	0.000000       	0.000000       	0.000000       	0.134907       	0.000000       	0.000000       	0.000000       	0.000904       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-01	0.000000       	0.000000       	0.000000       	0.140625       	0.000000       	0.000000       	0.000000       	0.000915       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-02	0.000000       	0.000000       	0.000000       	0.149545       	0.000000       	0.000000       	0.000000       	0.000932       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-03	0.000000       	0.000000       	0.000000       	0.156943       	0.000000       	0.000000       	0.000000       	0.000951       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-04	0.000000       	0.000000       	0.000000       	0.170289       	0.000000       	0.000000       	0.000000       	0.000972       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-05	0.000000       	0.000000       	0.000000       	0.175534       	0.000000       	0.000000       	0.000000       	0.000984       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-06	0.000000       	0.000000       	0.000000       	0.176797       	0.000000       	0.000000       	0.000000       	0.000988       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-07	0.000000       	0.000000       	0.000000       	0.177164       	0.000000       	0.000000       	0.000000       	0.000989       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-08	0.000000       	0.000000       	0.000000       	0.175722       	0.000000       	0.000000       	0.000000       	0.000987       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-09	0.000000       	0.000000       	0.000000       	0.173161       	0.000000       	0.000000       	0.000000       	0.000975       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-10	0.000000       	0.000000       	0.000000       	0.173470       	0.000000       	0.000000       	0.000000       	0.000973       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-11	0.000000       	0.000000       	0.000000       	0.175431       	0.000000       	0.000000       	0.000000       	0.000973       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-12	0.000000       	0.000000       	0.000000       	0.177168       	0.000000       	0.000000       	0.000000       	0.000970       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-13	0.000000       	0.000000       	0.000000       	0.178818       	0.000000       	0.000000       	0.000000       	0.000965       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-14	0.000000       	0.000000       	0.000000       	0.179651       	0.000000       	0.000000       	0.000000       	0.000956       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-15	0.000000       	0.000000       	0.000000       	0.180108       	0.000000       	0.000000       	0.000000       	0.000945       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-16	0.000000       	0.000000       	0.000000       	0.179962       	0.000000       	0.000000       	0.000000       	0.000934       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-17	0.000000       	0.000000       	0.000000       	0.179932       	0.000000       	0.000000       	0.000000       	0.000923       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-18	0.000000       	0.000000       	0.000000       	0.179708       	0.000000       	0.000000       	0.000000       	0.000910       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-19	0.000000       	0.000000       	0.000000       	0.175449       	0.000000       	0.000000       	0.000000       	0.000878       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-20	0.000000       	0.000000       	0.000000       	0.171191       	0.000000       	0.000000       	0.000000       	0.000846       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-21	0.000000       	0.000000       	0.000000       	0.167754       	0.000000       	0.000000       	0.000000       	0.000817       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-22	0.000000       	0.000000       	0.000000       	0.165019       	0.000000       	0.000000       	0.000000       	0.000788       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-23	0.000000       	0.000000       	0.000000       	0.162469       	0.000000       	0.000000       	0.000000       	0.000761       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-24	0.000000       	0.000000       	0.000000       	0.160509       	0.000000       	0.000000       	0.000000       	0.000736       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-25	0.000000       	0.000000       	0.000000       	0.158241       	0.000000       	0.000000       	0.000000       	0.000714       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-26	0.000000       	0.000000       	0.000000       	0.156349       	0.000000       	0.000000       	0.000000       	0.000693       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-27	0.000000       	0.000000       	0.000000       	0.154041       	0.000000       	0.000000       	0.000000       	0.000671       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-28	0.000000       	0.000000       	0.000000       	0.151616       	0.000000       	0.000000       	0.000000       	0.000650       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-29	0.000000       	0.000000       	0.000000       	0.149913       	0.000000       	0.000000       	0.000000       	0.000631       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-30	0.000000       	0.000000       	0.000000       	0.149053       	0.000000       	0.000000       	0.000000       	0.000614       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-07-31	0.000000       	0.000000       	0.000000       	0.146415       	0.000000       	0.000000       	0.000000       	0.000600       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-01	0.000000       	0.000000       	0.000000       	0.143886       	0.000000       	0.000000       	0.000000       	0.000589       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-02	0.000000       	0.000000       	0.000000       	0.140551       	0.000000       	0.000000       	0.000000       	0.000577       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-03	0.000000       	0.000000       	0.000000       	0.137400       	0.000000       	0.000000       	0.000000       	0.000563       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-04	0.000000       	0.000000       	0.000000       	0.134101       	0.000000       	0.000000       	0.000000       	0.000548       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-05	0.000000       	0.000000       	0.000000       	0.130779       	0.000000       	0.000000       	0.000000       	0.000534       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-06	0.000000       	0.000000       	0.000000       	0.127735       	0.000000       	0.000000       	0.000000       	0.000520       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-07	0.000000       	0.000000       	0.000000       	0.123269       	0.000000       	0.000000       	0.000000       	0.000504       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-08	0.000000       	0.000000       	0.000000       	0.119323       	0.000000       	0.000000       	0.000000       	0.000490       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-09	0.000000       	0.000000       	0.000000       	0.116577       	0.000000       	0.000000       	0.000000       	0.000479       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-10	0.000000       	0.000000       	0.000000       	0.113826       	0.000000       	0.000000       	0.000000       	0.000468       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-11	0.000000       	0.000000       	0.000000       	0.110741       	0.000000       	0.000000       	0.000000       	0.000457       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-12	0.000000       	0.000000       	0.000000       	0.107672       	0.000000       	0.000000       	0.000000       	0.000445       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-13	0.000000       	0.000000       	0.000000       	0.104302       	0.000000       	0.000000       	0.000000       	0.000432       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-14	0.000000       	0.000000       	0.000000       	0.101367       	0.000000       	0.000000       	0.000000       	0.000419       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-15	0.000000       	0.000000       	0.000000       	0.097852       	0.000000       	0.000000       	0.000000       	0.000406       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-16	0.000000       	0.000000       	0.000000       	0.094466       	0.000000       	0.000000       	0.000000       	0.000393       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-17	0.000000       	0.000000       	0.000000       	0.091284       	0.000000       	0.000000       	0.000000       	0.000380       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-18	0.000000       	0.000000       	0.000000       	0.088438       	0.000000       	0.000000       	0.000000       	0.000369       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-19	0.000000       	0.000000       	0.000000       	0.085679       	0.000000       	0.000000       	0.000000       	0.000358       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-20	0.000000       	0.000000       	0.000000       	0.082773       	0.000000       	0.000000       	0.000000       	0.000349       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-21	0.000000       	0.000000       	0.000000       	0.080409       	0.000000       	0.000000       	0.000000       	0.000341       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-22	0.000000       	0.000000       	0.000000       	0.078543       	0.000000       	0.000000       	0.000000       	0.000335       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-23	0.000000       	0.000000       	0.000000       	0.076732       	0.000000       	0.000000       	0.000000       	0.000328       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-24	0.000000       	0.000000       	0.000000       	0.074754       	0.000000       	0.000000       	0.000000       	0.000321       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-25	0.000000       	0.000000       	0.000000       	0.072623       	0.000000       	0.000000       	0.000000       	0.000312       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-26	0.000000       	0.000000       	0.000000       	0.070231       	0.000000       	0.000000       	0.000000       	0.000304       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-27	0.000000       	0.000000       	0.000000       	0.067892       	0.000000       	0.000000       	0.000000       	0.000295       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-28	0.000000       	0.000000       	0.000000       	0.065481       	0.000000       	0.000000       	0.000000       	0.000286       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-29	0.000000       	0.000000       	0.000000       	0.063154       	0.000000       	0.000000       	0.000000       	0.000278       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-30	0.000000       	0.000000       	0.000000       	0.061094       	0.000000       	0.000000       	0.000000       	0.000270       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-08-31	0.000000       	0.000000       	0.000000       	0.059526       	0.000000       	0.000000       	0.000000       	0.000263       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-01	0.000000       	0.000000       	0.000000       	0.057876       	0.000000       	0.000000       	0.000000       	0.000257       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-02	0.000000       	0.000000       	0.000000       	0.056195       	0.000000       	0.000000       	0.000000       	0.000250       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-03	0.000000       	0.000000       	0.000000       	0.054556       	0.000000       	0.000000       	0.000000       	0.000244       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-04	0.000000       	0.000000       	0.000000       	0.053485       	0.000000       	0.000000       	0.000000       	0.000239       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-05	0.000000       	0.000000       	0.000000       	0.052440       	0.000000       	0.000000       	0.000000       	0.000236       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-06	0.000000       	0.000000       	0.000000       	0.051436       	0.000000       	0.000000       	0.000000       	0.000233       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-07	0.000000       	0.000000       	0.000000       	0.050419       	0.000000       	0.000000       	0.000000       	0.000229       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-08	0.000000       	0.000000       	0.000000       	0.049377       	0.000000       	0.000000       	0.000000       	0.000225       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-09	0.000000       	0.000000       	0.000000       	0.048390       	0.000000       	0.000000       	0.000000       	0.000222       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-10	0.000000       	0.000000       	0.000000       	0.047394       	0.000000       	0.000000       	0.000000       	0.000217       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-11	0.000000       	0.000000       	0.000000       	0.046303       	0.000000       	0.000000       	0.000000       	0.000213       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-12	0.000000       	0.000000       	0.000000       	0.045324       	0.000000       	0.000000       	0.000000       	0.000209       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-13	0.000000       	0.000000       	0.000000       	0.044309       	0.000000       	0.000000       	0.000000       	0.000205       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-14	0.000000       	0.000000       	0.000000       	0.043304       	0.000000       	0.000000       	0.000000       	0.000201       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-15	0.000000       	0.000000       	0.000000       	0.042228       	0.000000       	0.000000       	0.000000       	0.000197       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-16	0.000000       	0.000000       	0.000000       	0.041027       	0.000000       	0.000000       	0.000000       	0.000192       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-17	0.000000       	0.000000       	0.000000       	0.039788       	0.000000       	0.000000       	0.000000       	0.000187       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-18	0.000000       	0.000000       	0.000000       	0.038760       	0.000000       	0.000000       	0.000000       	0.000183       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-19	0.000000       	0.000000       	0.000000       	0.037903       	0.000000       	0.000000       	0.000000       	0.000180       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-20	0.000000       	0.000000       	0.000000       	0.037090       	0.000000       	0.000000       	0.000000       	0.000178       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-21	0.000000       	0.000000       	0.000000       	0.036291       	0.000000       	0.000000       	0.000000       	0.000175       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-22	0.000000       	0.000000       	0.000000       	0.035453       	0.000000       	0.000000       	0.000000       	0.000172       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-23	0.000000       	0.000000       	0.000000       	0.034583       	0.000000       	0.000000       	0.000000       	0.000169       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-24	0.000000       	0.000000       	0.000000       	0.033709       	0.000000       	0.000000       	0.000000       	0.000166       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-25	0.000000       	0.000000       	0.000000       	0.032928       	0.000000       	0.000000       	0.000000       	0.000163       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-26	0.000000       	0.000000       	0.000000       	0.032034       	0.000000       	0.000000       	0.000000       	0.000160       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-27	0.000000       	0.000000       	0.000000       	0.031299       	0.000000       	0.000000       	0.000000       	0.000157       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-28	0.000000       	0.000000       	0.000000       	0.030731       	0.000000       	0.000000       	0.000000       	0.000156       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-29	0.000000       	0.000000       	0.000000       	0.030133       	0.000000       	0.000000       	0.000000       	0.000154       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-09-30	0.000000       	0.000000       	0.000000       	0.029345       	0.000000       	0.000000       	0.000000       	0.000151       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-01	0.000000       	0.000000       	0.000000       	0.028627       	0.000000       	0.000000       	0.000000       	0.000148       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-02	0.000000       	0.000000       	0.000000       	0.027864       	0.000000       	0.000000       	0.000000       	0.000145       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-03	0.000000       	0.000000       	0.000000       	0.027046       	0.000000       	0.000000       	0.000000       	0.000142       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-04	0.000000       	0.000000       	0.000000       	0.026153       	0.000000       	0.000000       	0.000000       	0.000138       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-05	0.000000       	0.000000       	0.000000       	0.025226       	0.000000       	0.000000       	0.000000       	0.000134       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-06	0.000000       	0.000000       	0.000000       	0.024284       	0.000000       	0.000000       	0.000000       	0.000129       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-07	0.000000       	0.000000       	0.000000       	0.023393       	0.000000       	0.000000       	0.000000       	0.000125       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-08	0.000000       	0.000000       	0.000000       	0.022523       	0.000000       	0.000000       	0.000000       	0.000120       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-09	0.000000       	0.000000       	0.000000       	0.021733       	0.000000       	0.000000       	0.000000       	0.000116       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-10	0.000000       	0.000000       	0.000000       	0.690769       	0.000000       	0.000000       	0.000000       	0.003422       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-11	0.000000       	0.000000       	0.000000       	0.678710       	0.000000       	0.000000       	0.000000       	0.003362       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-12	0.000000       	0.000000       	0.000000       	0.666682       	0.000000       	0.000000       	0.000000       	0.003302       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-13	0.000000       	0.000000       	0.000000       	0.655473       	0.000000       	0.000000       	0.000000       	0.003247       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-14	0.000000       	0.000000       	0.000000       	0.644633       	0.000000       	0.000000       	0.000000       	0.003193       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-15	0.000000       	0.000000       	0.000000       	0.634308       	0.000000       	0.000000       	0.000000       	0.003142       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-16	0.000000       	0.000000       	0.000000       	0.624480       	0.000000       	0.000000       	0.000000       	0.003093       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-17	0.000000       	0.000000       	0.000000       	0.615043       	0.000000       	0.000000       	0.000000       	0.003046       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-18	0.000000       	0.000000       	0.000000       	0.605884       	0.000000       	0.000000       	0.000000       	0.003001       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-19	0.000000       	0.000000       	0.000000       	0.597944       	0.000000       	0.000000       	0.000000       	0.002961       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-20	0.000000       	0.000000       	0.000000       	0.591608       	0.000000       	0.000000       	0.000000       	0.002930       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-21	0.000000       	0.000000       	0.000000       	0.585786       	0.000000       	0.000000       	0.000000       	0.002901       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-22	0.000000       	0.000000       	0.000000       	0.580111       	0.000000       	0.000000       	0.000000       	0.002873       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-23	0.000000       	0.000000       	0.000000       	0.574336       	0.000000       	0.000000       	0.000000       	0.002844       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-24	0.000000       	0.000000       	0.000000       	0.569364       	0.000000       	0.000000       	0.000000       	0.002819       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-25	0.000000       	0.000000       	0.000000       	0.563596       	0.000000       	0.000000       	0.000000       	0.002791       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-26	0.000000       	0.000000       	0.000000       	0.557447       	0.000000       	0.000000       	0.000000       	0.002760       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-27	0.000000       	0.000000       	0.000000       	0.550022       	0.000000       	0.000000       	0.000000       	0.002723       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-28	0.000000       	0.000000       	0.000000       	0.543161       	0.000000       	0.000000       	0.000000       	0.002689       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-29	0.000000       	0.000000       	0.000000       	0.535704       	0.000000       	0.000000       	0.000000       	0.002652       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-30	0.000000       	0.000000       	0.000000       	0.528858       	0.000000       	0.000000       	0.000000       	0.002619       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-31	0.000000       	0.000000       	0.000000       	0.522569       	0.000000       	0.000000       	0.000000       	0.002587       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-01	0.000000       	0.000000       	0.000000       	0.516792       	0.000000       	0.000000       	0.000000       	0.002559       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-02	0.000000       	0.000000       	0.000000       	0.511340       	0.000000       	0.000000       	0.000000       	0.002532       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-03	0.000000       	0.000000       	0.000000       	0.505782       	0.000000       	0.000000       	0.000000       	0.002504       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-04	0.000000       	0.000000       	0.000000       	0.500478       	0.000000       	0.000000       	0.000000       	0.002478       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-05	0.000000       	0.000000       	0.000000       	0.495320       	0.000000       	0.000000       	0.000000       	0.002452       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-06	0.000000       	0.000000       	0.000000       	0.490485       	0.000000       	0.000000       	0.000000       	0.002428       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-07	0.000000       	0.000000       	0.000000       	0.486015       	0.000000       	0.000000       	0.000000       	0.002406       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-08	0.000000       	0.000000       	0.000000       	0.481371       	0.000000       	0.000000       	0.000000       	0.002383       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-09	0.000000       	0.000000       	0.000000       	0.476479       	0.000000       	0.000000       	0.000000       	0.002359       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-10	0.000000       	0.000000       	0.000000       	0.472806       	0.000000       	0.000000       	0.000000       	0.002341       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-11	0.000000       	0.000000       	0.000000       	0.468457       	0.000000       	0.000000       	0.000000       	0.002319       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-12	0.000000       	0.000000       	0.000000       	0.464333       	0.000000       	0.000000       	0.000000       	0.002299       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-13	0.000000       	0.000000       	0.000000       	0.461276       	0.000000       	0.000000       	0.000000       	0.002283       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-14	0.000000       	0.000000       	0.000000       	0.458393       	0.000000       	0.000000       	0.000000       	0.002269       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-15	0.000000       	0.000000       	0.000000       	0.455978       	0.000000       	0.000000       	0.000000       	0.002257       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-16	0.000000       	0.000000       	0.000000       	0.453790       	0.000000       	0.000000       	0.000000       	0.002246       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-17	0.000000       	0.000000       	0.000000       	0.451906       	0.000000       	0.000000       	0.000000       	0.002237       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-18	0.000000       	0.000000       	0.000000       	0.450197       	0.000000       	0.000000       	0.000000       	0.002228       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-19	0.000000       	0.000000       	0.000000       	0.448353       	0.000000       	0.000000       	0.000000       	0.002219       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-20	0.000000       	0.000000       	0.000000       	0.446456       	0.000000       	0.000000       	0.000000       	0.002210       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-21	0.000000       	0.000000       	0.000000       	0.444339       	0.000000       	0.000000       	0.000000       	0.002199       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-22	0.000000       	0.000000       	0.000000       	0.442017       	0.000000       	0.000000       	0.000000       	0.002188       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-23	0.000000       	0.000000       	0.000000       	0.439424       	0.000000       	0.000000       	0.000000       	0.002175       	0.000000       	0.000000       	0.000000       
